,curv,lat_middle,lon_middle,lanes,road_category,road_name,direction
9618,0.0008935237069873,47.672582326722896,10.410940841430502,2,Autobahn,A7,N
9619,0.0008936892144484,47.67258974370354,10.41093332533741,2,Autobahn,A7,N
9620,0.0008938386216403,47.6725971531885,10.410925802107062,2,Autobahn,A7,N
9621,0.0008939723641286,47.67260456015353,10.410918266373391,2,Autobahn,A7,N
9622,0.0008940908831261,47.67261195977019,10.410910722872696,2,Autobahn,A7,N
9623,0.0008941946249965,47.67261935685497,10.410903167353688,2,Autobahn,A7,N
9624,0.0008942840392223,47.672626746433956,10.410895604263176,2,Autobahn,A7,N
9625,0.0008943595792276,47.672634133527204,10.410888028819537,2,Autobahn,A7,N
9626,0.0008944217029145,47.67264151304379,10.410880446167962,2,Autobahn,A7,N
9627,0.000894470870926,47.67264889023795,10.410872851040107,2,Autobahn,A7,N
9628,0.0008945075458489,47.67265626465546,10.410865243731523,2,Autobahn,A7,N
9629,0.0008945321917362,47.67266363196942,10.41085762897032,2,Autobahn,A7,N
9630,0.0008945452733181,47.67267099682778,10.410850001791843,2,Autobahn,A7,N
9631,0.0008945472564610001,47.67267835399487,10.4108423676472,2,Autobahn,A7,N
9632,0.0008945386085930001,47.67268570872571,10.410834721162363,2,Autobahn,A7,N
9633,0.0008945197980432,47.672693056273225,10.410827067304874,2,Autobahn,A7,N
9634,0.0008944912941882,47.672700401180926,10.410819401221717,2,Autobahn,A7,N
9635,0.0008944535670339,47.67270773858752,10.410811728151394,2,Autobahn,A7,N
9636,0.0008944070845217,47.67271507387828,10.41080404269298,2,Autobahn,A7,N
9637,0.0008943523118003,47.67272240641703,10.4107963450283,2,Autobahn,A7,N
9638,0.000894289712877,47.67272973154665,10.410788640485242,2,Autobahn,A7,N
9639,0.0008942197503679,47.67273705442249,10.41078092347589,2,Autobahn,A7,N
9640,0.0008941428844016,47.67274436976346,10.410773199602882,2,Autobahn,A7,N
9641,0.0008940595724807,47.67275168302077,10.410765463239231,2,Autobahn,A7,N
9642,0.0008939702697389999,47.67275898835869,10.410757720351123,2,Autobahn,A7,N
9643,0.0008938754283846,47.67276629170914,10.4107499649281,2,Autobahn,A7,N
9644,0.0008937754958962,47.67277358777591,10.410742202603123,2,Autobahn,A7,N
9645,0.0008936709147160002,47.67278088122871,10.410734428169064,2,Autobahn,A7,N
9646,0.0008935621229145,47.672788167382784,10.410726646974023,2,Autobahn,A7,N
9647,0.0008934495536566,47.67279545085799,10.41071885388,2,Autobahn,A7,N
9648,0.0008933336344743,47.672802732269105,10.410711048273859,2,Autobahn,A7,N
9649,0.0008932147859273,47.672810006184655,10.410703236273617,2,Autobahn,A7,N
9650,0.0008930934210774,47.672817278013405,10.410695411650297,2,Autobahn,A7,N
9651,0.0008929699470784,47.67282454230941,10.410687580557678,2,Autobahn,A7,N
9652,0.0008928447654794,47.672831804195745,10.410679737408842,2,Autobahn,A7,N
9653,0.0008927182708829,47.672839058913745,10.410671887396123,2,Autobahn,A7,N
9654,0.0008925908499653,47.67284631102936,10.410664025615374,2,Autobahn,A7,N
9655,0.0008924628807789,47.67285355594397,10.410656157069793,2,Autobahn,A7,N
9656,0.0008923347323985,47.6728607985585,10.410648276436893,2,Autobahn,A7,N
9657,0.0008922067653861,47.672868033969095,10.410640389084502,2,Autobahn,A7,N
9658,0.0008920793322923,47.6728752667517,10.410632489897614,2,Autobahn,A7,N
9659,0.0008919527901596,47.67288249254725,10.410624584029533,2,Autobahn,A7,N
9660,0.0008918275267729,47.67288971486922,10.41061666353345,2,Autobahn,A7,N
9661,0.0008917039475387,47.67289693089418,10.410608739143212,2,Autobahn,A7,N
9662,0.0008915824201882,47.672904144617796,10.410600802907943,2,Autobahn,A7,N
9663,0.0008914632603523,47.67291135580122,10.410592854792988,2,Autobahn,A7,N
9664,0.0008913467599489998,47.67291855972243,10.410584900223869,2,Autobahn,A7,N
9665,0.0008912332011936,47.67292576146338,10.410576933536218,2,Autobahn,A7,N
9666,0.0008911228563853,47.672932955858926,10.410568960432487,2,Autobahn,A7,N
9667,0.0008910159875087,47.672940147765395,10.41056097554262,2,Autobahn,A7,N
9668,0.0008909128442298,47.67294733297615,10.41055298383823,2,Autobahn,A7,N
9669,0.0008908136635432,47.67295451519064,10.410544980748202,2,Autobahn,A7,N
9670,0.0008907186716854,47.67296169035586,10.410536971033416,2,Autobahn,A7,N
9671,0.0008906280831239,47.67296886320069,10.410528949597872,2,Autobahn,A7,N
9672,0.0008905420987714,47.67297602883801,10.410520921665944,2,Autobahn,A7,N
9673,0.0008904609077843,47.67298319195978,10.410512881960177,2,Autobahn,A7,N
9674,0.0008903846882732,47.67299034764414,10.410504836203387,2,Autobahn,A7,N
9675,0.0008903136049453,47.67299750156496,10.410496778066618,2,Autobahn,A7,N
9676,0.0008902478087579,47.673004647774746,10.410488713949421,2,Autobahn,A7,N
9677,0.0008901874381857,47.67301179182505,10.410480637915263,2,Autobahn,A7,N
9678,0.0008901326191509,47.67301892852697,10.410472555671213,2,Autobahn,A7,N
9679,0.0008900834652374,47.67302606261254,10.410464461791607,2,Autobahn,A7,N
9680,0.0008900400780892,47.67303318965161,10.410456361543012,2,Autobahn,A7,N
9681,0.0008900025475081,47.67304031408122,10.410448249603895,2,Autobahn,A7,N
9682,0.000889970951952,47.67304743137985,10.410440131268821,2,Autobahn,A7,N
9683,0.0008899453574815,47.673054546145295,10.410432001414073,2,Autobahn,A7,N
9684,0.0008899258164908,47.67306165385718,10.410423865066912,2,Autobahn,A7,N
9685,0.0008899123690739999,47.67306875885888,10.4104157171755,2,Autobahn,A7,N
9686,0.0008899050448076,47.67307585687225,10.410407562828032,2,Autobahn,A7,N
9687,0.000889903863273,47.67308295195322,10.410399397088458,2,Autobahn,A7,N
9688,0.0008899088338142,47.673090044870555,10.41039121941567,2,Autobahn,A7,N
9689,0.0008899199548852,47.67309713001275,10.410383035964628,2,Autobahn,A7,N
9690,0.0008899372143276,47.67310421308183,10.410374840407485,2,Autobahn,A7,N
9691,0.0008899605912387,47.67311128842435,10.410366638935542,2,Autobahn,A7,N
9692,0.0008899900574411,47.67311836137274,10.410358425607397,2,Autobahn,A7,N
9693,0.0008900255768934,47.67312542674917,10.410350206446632,2,Autobahn,A7,N
9694,0.0008900671057689999,47.67313248988185,10.410341975067901,2,Autobahn,A7,N
9695,0.0008901145944521,47.673139545510566,10.41033373763424,2,Autobahn,A7,N
9696,0.0008901679885015,47.673146598793316,10.410325488248802,2,Autobahn,A7,N
9697,0.00089022722916,47.67315364421606,10.410317233099,2,Autobahn,A7,N
9698,0.0008902922544586,47.673160686900644,10.410308966358553,2,Autobahn,A7,N
9699,0.0008903629997038,47.67316772224335,10.410300693429198,2,Autobahn,A7,N
9700,0.0008904393988798,47.6731747547192,10.41029240876098,2,Autobahn,A7,N
9701,0.0008905213869744,47.673181779594614,10.410284118227255,2,Autobahn,A7,N
9702,0.0008906089014849,47.67318880252272,10.410275814837398,2,Autobahn,A7,N
9703,0.0008907018835361,47.6731958175861,10.410267505765873,2,Autobahn,A7,N
9704,0.0008908002788291,47.67320282980158,10.410259185004023,2,Autobahn,A7,N
9705,0.0008909040388179,47.67320983449014,10.410250857962383,2,Autobahn,A7,N
9706,0.0008910131225424,47.673216836105965,10.410242519545394,2,Autobahn,A7,N
9707,0.0008911274991299,47.673223829726616,10.410234175207288,2,Autobahn,A7,N
9708,0.0008912471508175,47.67323082056616,10.410225819067207,2,Autobahn,A7,N
9709,0.000891372075858,47.673237808273676,10.4102174510985,2,Autobahn,A7,N
9710,0.0008915022908584,47.6732447891725,10.410209076005618,2,Autobahn,A7,N
9711,0.0008916378339245,47.6732517625106,10.410200694478126,2,Autobahn,A7,N
9712,0.0008917787624865,47.67325873222707,10.410192301357917,2,Autobahn,A7,N
9713,0.0008919251164878,47.67326569970563,10.410183897830484,2,Autobahn,A7,N
9714,0.0008920769284712,47.67327266016389,10.410175491717416,2,Autobahn,A7,N
9715,0.0008922345079267,47.67327961084657,10.410167060024472,2,Autobahn,A7,N
9716,0.0008923988658765,47.67328650929647,10.410158656283183,2,Autobahn,A7,N
9717,0.0008925713402344,47.673293346987364,10.410150311239297,2,Autobahn,A7,N
9718,0.0008927520681631,47.67330054335857,10.41014163477611,2,Autobahn,A7,N
9719,0.0008929392104799,47.67330753228271,10.410133168322282,2,Autobahn,A7,N
9720,0.0008931302359757,47.67331444078029,10.410124757682182,2,Autobahn,A7,N
9721,0.0008933233292157,47.673321342124936,10.410116321130806,2,Autobahn,A7,N
9722,0.0008935173082120001,47.67332827641263,10.410107845986676,2,Autobahn,A7,N
9723,0.0008937110623259,47.67333521393665,10.410099352407856,2,Autobahn,A7,N
9724,0.0008939035247010001,47.67334208190404,10.41009090694968,2,Autobahn,A7,N
9725,0.0008940937838189999,47.673349018828276,10.410082381464061,2,Autobahn,A7,N
9726,0.0008942810099557,47.67335590445895,10.410073888399301,2,Autobahn,A7,N
9727,0.0008944644616048,47.673362799115026,10.410065370640927,2,Autobahn,A7,N
9728,0.0008946435241343,47.673369685057324,10.410056846350649,2,Autobahn,A7,N
9729,0.0008948176662787,47.67337656728365,10.410048309647415,2,Autobahn,A7,N
9730,0.0008949864251869999,47.67338344561267,10.41003976070889,2,Autobahn,A7,N
9731,0.0008951494137876,47.67339031543997,10.410031205255626,2,Autobahn,A7,N
9732,0.000895306314857,47.67339718194459,10.410022637208387,2,Autobahn,A7,N
9733,0.0008954568750227,47.67340404002225,10.410014062762604,2,Autobahn,A7,N
9734,0.0008956009008185,47.67341089438412,10.410005476057162,2,Autobahn,A7,N
9735,0.0008957382542379,47.673417745326226,10.409996877119942,2,Autobahn,A7,N
9736,0.0008958688477235,47.673424588136214,10.409988271520561,2,Autobahn,A7,N
9737,0.0008959926411488,47.67343142722352,10.409979654028707,2,Autobahn,A7,N
9738,0.0008961096383016,47.67343826270916,10.409971024419693,2,Autobahn,A7,N
9739,0.0008962198818127,47.673445090685206,10.409962387923333,2,Autobahn,A7,N
9740,0.0008963234498136,47.67345191476257,10.409953739680136,2,Autobahn,A7,N
9741,0.0008964204544987,47.67345873092083,10.409945085070596,2,Autobahn,A7,N
9742,0.0008965110393414,47.6734655436407,10.40993641833453,2,Autobahn,A7,N
9743,0.0008965953745860002,47.67347234911032,10.409927744617109,2,Autobahn,A7,N
9744,0.0008966736543760001,47.6734791507096,10.4099190593638,2,Autobahn,A7,N
9745,0.0008967460963085,47.67348594928627,10.40991036159114,2,Autobahn,A7,N
9746,0.0008968129407207,47.67349273969967,10.40990165802384,2,Autobahn,A7,N
9747,0.0008968744486688,47.67349952691139,10.409892942060155,2,Autobahn,A7,N
9748,0.0008969308984755,47.6735063064563,10.40988422003327,2,Autobahn,A7,N
9749,0.0008969825825729,47.67351308287539,10.409875485591296,2,Autobahn,A7,N
9750,0.0008970298073572,47.67351985120872,10.409866745449037,2,Autobahn,A7,N
9751,0.0008970728941592,47.67352661680353,10.40985799251283,2,Autobahn,A7,N
9752,0.0008971121786881,47.67353337441629,10.409849233712547,2,Autobahn,A7,N
9753,0.0008971480089919,47.67354012894621,10.409840462800274,2,Autobahn,A7,N
9754,0.0008971807432008,47.67354687577881,10.409831685686076,2,Autobahn,A7,N
9755,0.0008972107490582,47.673553619478426,10.409822896594667,2,Autobahn,A7,N
9756,0.0008972384051721,47.67356035978854,10.409814095468008,2,Autobahn,A7,N
9757,0.0008972641012051,47.67356709260641,10.409805288278891,2,Autobahn,A7,N
9758,0.0008972882373581,47.67357382215849,10.409796468912537,2,Autobahn,A7,N
9759,0.0008973112249859,47.67358054419407,10.409787643319394,2,Autobahn,A7,N
9760,0.0008973334867321,47.67358726324774,10.409778805502278,2,Autobahn,A7,N
9761,0.0008973554566615,47.673593974257486,10.409769961928776,2,Autobahn,A7,N
9762,0.0008973775814087,47.673600682422936,10.409761106030745,2,Autobahn,A7,N
9763,0.0008974003211996,47.6736073827287,10.409752244139144,2,Autobahn,A7,N
9764,0.0008974241508516,47.673614079869566,10.409743370261102,2,Autobahn,A7,N
9765,0.0008974495599650001,47.673620769361456,10.409734490234088,2,Autobahn,A7,N
9766,0.0008974770531015,47.67362745593328,10.409725597985323,2,Autobahn,A7,N
9767,0.0008975071531245,47.67363413450549,10.40971669971906,2,Autobahn,A7,N
9768,0.0008975404041839999,47.67364080982195,10.409707789589095,2,Autobahn,A7,N
9769,0.000897577370673,47.67364747796711,10.409698872932557,2,Autobahn,A7,N
9770,0.0008976186389981,47.67365414252224,10.409689944281523,2,Autobahn,A7,N
9771,0.0008976648229309,47.67366079924415,10.40968100981425,2,Autobahn,A7,N
9772,0.0008977165651286,47.67366745292758,10.40967206302731,2,Autobahn,A7,N
9773,0.0008977745374986,47.673674098550045,10.409663110486683,2,Autobahn,A7,N
9774,0.0008978394441953,47.673680741447725,10.409654145117582,2,Autobahn,A7,N
9775,0.0008979120247446,47.67368737620585,10.40964517416317,2,Autobahn,A7,N
9776,0.0008979930576531,47.67369400759026,10.409636191037418,2,Autobahn,A7,N
9777,0.0008980833644615,47.67370063127674,10.409627201627591,2,Autobahn,A7,N
9778,0.0008981838151264,47.67370725147124,10.409618200338489,2,Autobahn,A7,N
9779,0.0008982953182772,47.67371386378956,10.40960919199652,2,Autobahn,A7,N
9780,0.0008984187998539,47.67372047461436,10.409600175165838,2,Autobahn,A7,N
9781,0.0008985552579075,47.673727074378974,10.409591147023995,2,Autobahn,A7,N
9782,0.0008987058427765,47.67373367032468,10.40958210626767,2,Autobahn,A7,N
9783,0.0008988717673365,47.67374026137006,10.409573064115094,2,Autobahn,A7,N
9784,0.0008990541816536,47.67374684953799,10.409564010882782,2,Autobahn,A7,N
9785,0.0008992543159958,47.67375342662334,10.409554946464523,2,Autobahn,A7,N
9786,0.0008994737205538,47.67375999180534,10.40954586942255,2,Autobahn,A7,N
9787,0.0008997138476029,47.673766558184965,10.40953678750522,2,Autobahn,A7,N
9788,0.0008999748590466,47.67377315178822,10.409527755053,2,Autobahn,A7,N
9789,0.0009002552097707,47.67377973022957,10.409518692910957,2,Autobahn,A7,N
9790,0.0009005526777433,47.6737863007031,10.409509623859687,2,Autobahn,A7,N
9791,0.0009008652456404,47.673792867327215,10.409500542090916,2,Autobahn,A7,N
9792,0.0009011911198135,47.673799425411346,10.409491454189386,2,Autobahn,A7,N
9793,0.0009015286144469,47.67380597982274,10.409482353600557,2,Autobahn,A7,N
9794,0.0009018761445774,47.67381252592222,10.409473246614626,2,Autobahn,A7,N
9795,0.0009022322204332,47.67381906830872,10.409464127029453,2,Autobahn,A7,N
9796,0.0009025954430758,47.67382560241846,10.409455001130855,2,Autobahn,A7,N
9797,0.0009029645011867,47.673832132573786,10.409445862745146,2,Autobahn,A7,N
9798,0.0009033381663868,47.673838654574396,10.409436718150657,2,Autobahn,A7,N
9799,0.0009037152855703,47.673845172439975,10.40942756156274,2,Autobahn,A7,N
9800,0.00090409477486,47.6738516825002,10.40941839842461,2,Autobahn,A7,N
9801,0.0009044756182874,47.67385818826369,10.40940922310408,2,Autobahn,A7,N
9802,0.0009048568654917,47.673864685966294,10.409400041802225,2,Autobahn,A7,N
9803,0.0009052376256247,47.673871179795704,10.409390848177747,2,Autobahn,A7,N
9804,0.0009056170630639999,47.67387766531675,10.409381648504707,2,Autobahn,A7,N
9805,0.0009059943952869999,47.67388414702238,10.4093724367533,2,Autobahn,A7,N
9806,0.0009063688903057,47.673890620492976,10.40936321870286,2,Autobahn,A7,N
9807,0.0009067398637884,47.67389708982357,10.409353989116266,2,Autobahn,A7,N
9808,0.0009071066757137,47.673903555313174,10.40934474715311,2,Autobahn,A7,N
9809,0.0009074687281411,47.67391001241137,10.409335499531258,2,Autobahn,A7,N
9810,0.0009078254634737,47.673916465613225,10.409326239693456,2,Autobahn,A7,N
9811,0.000908176361072,47.673922910644386,10.409316974058061,2,Autobahn,A7,N
